landsat_product_id,description,acquisition_date_time,platform,scene_cloud_cover_l1,land_cloud_cover_l1,sun_azimuth,sun_elevation,number_of_assets
LC08_L2SP_196028_20211227_20220105_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-12-27T10:23:21.769619Z,LANDSAT_8,100.0,100.0,162.04123012,18.6456873,18
LC09_L2SP_197028_20211226_20230503_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-26T10:29:33.651857Z,LANDSAT_9,96.21,96.21,162.15148394,18.62813675,18
LC09_L2SP_196029_20211219_20230504_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-19T10:23:45.986679Z,LANDSAT_9,16.44,16.44,162.44570246,20.01163467,18
LC09_L2SP_196028_20211219_20230504_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-19T10:23:22.099898Z,LANDSAT_9,48.28,48.28,162.98936852,18.74114819,18
LC08_L2SP_197028_20211218_20211223_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-18T10:29:36.005581Z,LANDSAT_8,68.79,68.79,163.12046754,18.79100586,18
LC08_L2SP_196029_20211211_20211216_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-11T10:23:50.338977Z,LANDSAT_8,43.75,43.75,163.28960005,20.59578902,18
LC08_L2SP_196028_20211211_20211216_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-12-11T10:23:26.460647Z,LANDSAT_8,91.79,91.79,163.8342224,19.31574223,18
LC09_L2SP_197028_20211210_20230505_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-10T10:29:36.751914Z,LANDSAT_9,84.29,84.29,163.90112299,19.41355957,18
LE07_L2SP_196029_20211203_20211230_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-03T09:13:38.616312Z,LANDSAT_7,11.0,11.0,147.44023204,16.40077171,18
LE07_L2SP_196028_20211203_20211230_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-12-03T09:13:14.732925Z,LANDSAT_7,10.0,10.0,148.01481455,15.34980105,18
LC08_L2SP_197028_20211202_20211209_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-12-02T10:29:37.833014Z,LANDSAT_8,92.67,92.67,164.54583736,20.4933377,18
LC08_L2SP_196029_20211125_20211201_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-11-25T10:23:50.272655Z,LANDSAT_8,99.99,99.99,164.32418841,23.06250219,18
LC08_L2SP_196028_20211125_20211201_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-11-25T10:23:26.394323Z,LANDSAT_8,100.0,100.0,164.89293326,21.7702025,18
LE07_L2SP_197028_20211124_20211221_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-24T09:20:15.460918Z,LANDSAT_7,52.0,52.0,148.27788647,17.11986685,18
LC09_L2SP_197028_20211121_20230505_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-21T10:26:52.795627Z,LANDSAT_9,93.6,93.6,164.92264148,22.61283284,18
LE07_L2SP_196029_20211117_20211213_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-17T09:15:09.852776Z,LANDSAT_7,83.0,83.0,147.54988166,19.81742615,18
LE07_L2SP_196028_20211117_20211213_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-11-17T09:14:45.971332Z,LANDSAT_7,90.0,90.0,148.18981602,18.76372897,18
LC08_L2SP_197028_20211116_20211125_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-11-16T10:29:36.461972Z,LANDSAT_8,99.95,99.95,165.03995679,23.81939177,18
LC09_L2SP_196029_20211116_20230506_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-16T10:24:49.095773Z,LANDSAT_9,41.65,41.65,164.33325187,25.09352978,18
LC09_L2SP_196028_20211116_20230506_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-16T10:24:25.251354Z,LANDSAT_9,89.96,89.96,164.92972515,23.80058041,18
LC08_L2SP_196029_20211109_20211117_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-09T10:23:52.476741Z,LANDSAT_8,14.05,14.05,164.27398821,26.98311742,18
LC08_L2SP_196028_20211109_20211117_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-09T10:23:28.594173Z,LANDSAT_8,45.99,45.99,164.89770454,25.69085023,18
LE07_L2SP_197028_20211108_20211204_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-08T09:21:49.393337Z,LANDSAT_7,59.0,59.0,147.6885292,21.163129,18
LE07_L2SP_196029_20211101_20211127_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-11-01T09:16:42.492056Z,LANDSAT_7,83.0,83.0,146.25726873,24.23521879,18
LE07_L2SP_196028_20211101_20211128_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-11-01T09:16:18.611762Z,LANDSAT_7,76.0,76.0,146.9961901,23.20357137,18
LC08_L2SP_197028_20211031_20211109_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-31T10:29:41.724180Z,LANDSAT_8,27.53,27.53,164.37597974,28.38595189,18
LC08_L2SP_196029_20211024_20211103_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-24T10:23:55.215168Z,LANDSAT_8,1.17,1.17,162.97546453,31.93550487,18
LC08_L2SP_196028_20211024_20211103_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-24T10:23:31.328364Z,LANDSAT_8,1.25,1.25,163.69107272,30.65780952,18
LE07_L2SP_197028_20211023_20211118_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-23T09:23:19.325044Z,LANDSAT_7,5.0,5.0,145.7170863,25.98082166,18
LE07_L2SP_196029_20211016_20211111_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-16T09:18:10.463917Z,LANDSAT_7,1.0,1.0,143.55365145,29.20271931,18
LE07_L2SP_196028_20211016_20211111_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-16T09:17:46.583951Z,LANDSAT_7,23.0,23.0,144.42925898,28.21941462,18
LC08_L2SP_197028_20211015_20211025_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-15T10:29:41.439262Z,LANDSAT_8,34.98,34.98,162.4590635,33.7319008,18
LC08_L2SP_196029_20211008_20211018_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-08T10:23:53.053830Z,LANDSAT_8,15.58,15.58,160.38528269,37.44907395,18
LC08_L2SP_196028_20211008_20211018_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-08T10:23:29.167027Z,LANDSAT_8,43.75,43.75,161.23964848,36.20298311,18
LE07_L2SP_197028_20211007_20211102_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-10-07T09:24:45.348644Z,LANDSAT_7,38.0,38.0,142.44007487,31.14234206,18
LE07_L2SP_196029_20210930_20211027_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-30T09:19:34.943943Z,LANDSAT_7,5.0,5.0,139.60576577,34.31994483,18
LE07_L2SP_196028_20210930_20211027_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-30T09:19:11.062797Z,LANDSAT_7,2.0,2.0,140.65654589,33.41487436,18
LC08_L2SP_197028_20210929_20211012_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-29T10:29:36.846988Z,LANDSAT_8,71.81,71.81,159.35976612,39.41156492,18
LC08_L2SP_196029_20210922_20210930_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-22T10:23:46.983677Z,LANDSAT_8,6.78,6.78,156.62514505,43.09003612,18
LC08_L2SP_196028_20210922_20210930_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-22T10:23:23.096872Z,LANDSAT_8,30.77,30.77,157.6757293,41.89411799,18
LE07_L2SP_197028_20210921_20211017_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-21T09:26:10.328337Z,LANDSAT_7,84.0,84.0,138.11319511,36.2784442,18
LE07_L2SP_196029_20210914_20211010_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-14T09:21:00.952242Z,LANDSAT_7,75.0,75.0,134.71832986,39.25248354,18
LE07_L2SP_196028_20210914_20211010_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-14T09:20:37.069582Z,LANDSAT_7,82.0,82.0,135.98238772,38.44266583,18
LC08_L2SP_197028_20210913_20210924_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-13T10:29:32.793682Z,LANDSAT_8,2.36,2.36,155.27473349,45.01161754,18
LC08_L2SP_196029_20210906_20210915_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-06T10:23:44.319648Z,LANDSAT_8,13.95,13.95,151.96442771,48.48195402,18
LC08_L2SP_196028_20210906_20210915_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-06T10:23:20.428607Z,LANDSAT_8,6.87,6.87,153.27452944,47.35459088,18
LE07_L2SP_197028_20210905_20211001_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-09-05T09:27:35.491847Z,LANDSAT_7,4.0,4.0,133.12683811,41.11224005,18
LE07_L2SP_196029_20210829_20210924_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-29T09:22:25.049944Z,LANDSAT_7,15.0,15.0,129.3797308,43.77956945,18
LE07_L2SP_196028_20210829_20210924_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-29T09:22:01.166238Z,LANDSAT_7,31.0,31.0,130.87501915,43.08094713,18
LC08_L2SP_197028_20210828_20210901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-28T10:29:28.351138Z,LANDSAT_8,24.47,24.47,150.59924837,50.21059034,18
LC08_L2SP_196029_20210821_20210827_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-21T10:23:39.572461Z,LANDSAT_8,0.42,0.42,146.87535673,53.33510003,18
LC08_L2SP_196028_20210821_20210827_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-21T10:23:15.685657Z,LANDSAT_8,0.63,0.63,148.50131186,52.29072176,18
LE07_L2SP_197028_20210820_20210915_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-20T09:28:58.181617Z,LANDSAT_7,3.0,3.0,128.03186239,45.45160913,18
LE07_L2SP_196029_20210813_20210908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-13T09:23:48.204606Z,LANDSAT_7,0.0,0.0,124.19819276,47.74465808,18
LE07_L2SP_196028_20210813_20210908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-13T09:23:24.321112Z,LANDSAT_7,6.0,6.0,125.93149137,47.16263331,18
LC08_L2SP_197028_20210812_20210819_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-12T10:29:23.871786Z,LANDSAT_8,11.96,11.96,145.89429746,54.75118731,18
LC08_L2SP_196029_20210805_20210811_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-05T10:23:34.327482Z,LANDSAT_8,39.97,39.97,142.0525231,57.445391,18
LC08_L2SP_196028_20210805_20210811_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-08-05T10:23:10.440679Z,LANDSAT_8,85.35,85.35,144.02536594,56.48612425,18
LE07_L2SP_197028_20210804_20210831_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-08-04T09:30:23.262925Z,LANDSAT_7,100.0,100.0,123.50346347,49.17983737,18
LE07_L2SP_196029_20210728_20210823_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-28T09:25:13.380024Z,LANDSAT_7,63.0,63.0,119.90888492,51.07832328,18
LE07_L2SP_196028_20210728_20210823_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-07-28T09:24:49.498066Z,LANDSAT_7,86.0,86.0,121.87378039,50.59463146,18
LC08_L2SP_197028_20210727_20210804_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-27T10:29:17.203205Z,LANDSAT_8,59.16,59.16,141.94250381,58.45298476,18
LC08_L2SP_196029_20210720_20210729_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-20T10:23:26.439114Z,LANDSAT_8,2.43,2.43,138.35888638,60.6544397,18
LC08_L2SP_196028_20210720_20210729_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-20T10:23:02.548074Z,LANDSAT_8,2.96,2.96,140.65945076,59.76387581,18
LE07_L2SP_197028_20210719_20210814_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-19T09:31:47.261535Z,LANDSAT_7,1.0,1.0,120.24573626,52.19358202,18
LE07_L2SP_196029_20210712_20210807_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-12T09:26:36.451354Z,LANDSAT_7,42.0,42.0,117.22929981,53.67576379,18
LE07_L2SP_196028_20210712_20210807_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-12T09:26:12.570906Z,LANDSAT_7,76.0,76.0,119.39476288,53.25268496,18
LC08_L2SP_197028_20210711_20210720_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-07-11T10:29:10.573993Z,LANDSAT_8,31.1,31.1,139.5613342,61.14089831,18
LC08_L2SP_196029_20210704_20210713_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-07-04T10:23:23.211791Z,LANDSAT_8,100.0,100.0,136.65637956,62.80838873,18
LC08_L2SP_196028_20210704_20210713_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-07-04T10:22:59.329224Z,LANDSAT_8,99.97,99.97,139.19098518,61.95010796,18
LE07_L2SP_197028_20210703_20210730_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-07-03T09:33:09.220533Z,LANDSAT_7,100.0,100.0,118.91098081,54.34999417,18
LE07_L2SP_196029_20210626_20210722_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-26T09:27:57.530736Z,LANDSAT_7,8.0,8.0,116.72971236,55.37356572,18
LE07_L2SP_196028_20210626_20210722_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-26T09:27:33.650974Z,LANDSAT_7,26.0,26.0,119.01471624,54.96224492,18
LC08_L2SP_197028_20210625_20210707_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-25T10:29:08.824960Z,LANDSAT_8,61.8,61.8,139.35057378,62.61228691,18
LC08_L2SP_196029_20210618_20210628_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-18T10:23:20.209170Z,LANDSAT_8,26.99,26.99,137.3460833,63.68180808,18
LC08_L2SP_196028_20210618_20210628_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-18T10:22:56.326604Z,LANDSAT_8,15.57,15.57,139.94397434,62.80892344,18
LE07_L2SP_197028_20210617_20210713_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-17T09:34:29.082368Z,LANDSAT_7,79.0,79.0,119.78443718,55.40524281,18
LE07_L2SP_196029_20210610_20210706_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-10T09:29:16.422895Z,LANDSAT_7,14.0,14.0,118.50888265,55.90558388,18
LE07_L2SP_196028_20210610_20210706_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-10T09:28:52.542333Z,LANDSAT_7,10.0,10.0,120.8124415,55.45139233,18
LC08_L2SP_197028_20210609_20210615_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-09T10:29:04.204941Z,LANDSAT_8,43.95,43.95,141.21746828,62.61968493,18
LC08_L2SP_196029_20210602_20210608_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-02T10:23:14.340796Z,LANDSAT_8,96.46,96.46,140.02673081,63.03291542,18
LC08_L2SP_196028_20210602_20210608_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-02T10:22:50.453994Z,LANDSAT_8,93.82,93.82,142.48011562,62.10796706,18
LE07_L2SP_197028_20210601_20210627_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-06-01T09:35:46.867948Z,LANDSAT_7,4.0,4.0,122.60174185,55.08620358,18
LE07_L2SP_196029_20210525_20210620_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-25T09:30:36.381990Z,LANDSAT_7,35.0,35.0,122.05001638,54.99121661,18
LE07_L2SP_196028_20210525_20210620_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-25T09:30:12.500183Z,LANDSAT_7,78.0,78.0,124.2467898,54.45245035,18
LC08_L2SP_197028_20210524_20210529_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-24T10:28:56.740907Z,LANDSAT_8,86.65,86.65,144.25936883,60.97375095,18
LC08_L2SP_196029_20210517_20210525_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-17T10:23:05.623618Z,LANDSAT_8,62.18,62.18,143.49153775,60.71362424,18
LC08_L2SP_196028_20210517_20210525_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-17T10:22:41.736814Z,LANDSAT_8,84.95,84.95,145.64753403,59.72551538,18
LE07_L2SP_197028_20210516_20210612_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-05-16T09:37:09.419399Z,LANDSAT_7,100.0,100.0,126.53180096,53.18277239,18
LE07_L2SP_196029_20210509_20210604_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-09T09:31:57.821474Z,LANDSAT_7,52.0,52.0,126.37608375,52.48273751,18
LE07_L2SP_196028_20210509_20210604_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-09T09:31:33.938202Z,LANDSAT_7,37.0,37.0,128.34764499,51.84644045,18
LC08_L2SP_197028_20210508_20210518_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2021-05-08T10:28:46.236895Z,LANDSAT_8,14.48,14.48,147.31636354,57.68184409,18
LC08_L2SP_196029_20210501_20210508_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-05-01T10:23:01.570758Z,LANDSAT_8,100.0,100.0,146.61152729,56.8118501,18
LC08_L2SP_196028_20210501_20210508_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-05-01T10:22:37.688190Z,LANDSAT_8,99.99,99.99,148.42150171,55.76956129,18
LE07_L2SP_197028_20210430_20210527_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2021-04-30T09:38:29.519135Z,LANDSAT_7,100.0,100.0,130.60688494,49.71502003,18
